"場所の名前","カテゴリ","区名","所在地","TEL","避難可能時間","災害対策基本法に基づく指定","避難場所の対象とする災害","経度","緯度","分類"
"市営山之内住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","山之内4-9","","24時間","指定緊急避難場所","津波、洪水","135.5010739971","34.5900420032373","津波避難ビル・水害時避難ビル"
"市営山之内住宅5号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","山之内4-8","","24時間","指定緊急避難場所","津波、洪水","135.501010002809","34.5896579996395","津波避難ビル・水害時避難ビル"
"市営山之内住宅9号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","山之内4-5","","24時間","指定緊急避難場所","津波、洪水","135.501460002989","34.5882360013881","津波避難ビル・水害時避難ビル"
"市営南住吉第8住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉2-19","","24時間","指定緊急避難場所","津波、洪水","135.50214199918","34.6089190010691","津波避難ビル・水害時避難ビル"
"市営長居住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","長居1-15","","24時間","指定緊急避難場所","津波、洪水","135.513969994621","34.614357996905","津波避難ビル・水害時避難ビル"
"市営南住吉第9住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉1-21","","24時間","指定緊急避難場所","津波、洪水","135.501831005428","34.6100799974613","津波避難ビル・水害時避難ビル"
"市営南住吉第9住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉1-14","","24時間","指定緊急避難場所","津波、洪水","135.503193001981","34.61006300418","津波避難ビル・水害時避難ビル"
"市営南住吉第9住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉1-13","","24時間","指定緊急避難場所","津波、洪水","135.503198995882","34.6095510016282","津波避難ビル・水害時避難ビル"
"市営南住吉第9住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉1-12","","24時間","指定緊急避難場所","津波、洪水","135.50435700382","34.6095639964706","津波避難ビル・水害時避難ビル"
"市営我孫子西住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子西1-10","","24時間","指定緊急避難場所","津波、洪水","135.50719499569","34.6057530032488","津波避難ビル・水害時避難ビル"
"市営我孫子西住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子西1-12","","24時間","指定緊急避難場所","津波、洪水","135.50693799944","34.604795001222","津波避難ビル・水害時避難ビル"
"市営我孫子東第7住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子2-1","","24時間","指定緊急避難場所","津波、洪水","135.510531994663","34.6033209982571","津波避難ビル・水害時避難ビル"
"市営我孫子東第7住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子2-2","","24時間","指定緊急避難場所","津波、洪水","135.510252996412","34.6028350048163","津波避難ビル・水害時避難ビル"
"市営我孫子東第7住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子2-3","","24時間","指定緊急避難場所","津波、洪水","135.510155996777","34.6022830019069","津波避難ビル・水害時避難ビル"
"市営我孫子東第7住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東1-12","","24時間","指定緊急避難場所","津波、洪水","135.511507997754","34.6021990002483","津波避難ビル・水害時避難ビル"
"市営我孫子東第7住宅5号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東1-13","","24時間","指定緊急避難場所","津波、洪水","135.511523999414","34.601748998003","津波避難ビル・水害時避難ビル"
"市営我孫子東第7住宅6号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東1-8","","24時間","指定緊急避難場所","津波、洪水","135.511964004889","34.6032279998563","津波避難ビル・水害時避難ビル"
"市営我孫子東第7住宅7号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東1-10","","24時間","指定緊急避難場所","津波、洪水","135.512730998359","34.6033650042088","津波避難ビル・水害時避難ビル"
"市営住吉住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","帝塚山東5","","24時間","指定緊急避難場所","津波、洪水","135.498183004866","34.6143500022907","津波避難ビル・水害時避難ビル"
"市営住吉住宅17号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","万代6-7","","24時間","指定緊急避難場所","津波、洪水","135.499406002614","34.6143139986625","津波避難ビル・水害時避難ビル"
"市営遠里小野住宅5号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","遠里小野2-15","","24時間","指定緊急避難場所","津波、洪水","135.496391001362","34.595518001445","津波避難ビル・水害時避難ビル"
"市営東長居住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","長居東3-20","","24時間","指定緊急避難場所","津波、洪水","135.516733000659","34.60577099657","津波避難ビル・水害時避難ビル"
"市営我孫子住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子5-7","","24時間","指定緊急避難場所","津波、洪水","135.506084995635","34.5975850012021","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-10","","24時間","指定緊急避難場所","津波、洪水","135.511341997582","34.5949529970155","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-8","","24時間","指定緊急避難場所","津波、洪水","135.512049996154","34.5951560040545","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-13","","24時間","指定緊急避難場所","津波、洪水","135.512023001977","34.5943209965473","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-12","","24時間","指定緊急避難場所","津波、洪水","135.511325996258","34.5941930039551","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅5号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-11","","24時間","指定緊急避難場所","津波、洪水","135.511368996275","34.5944940050423","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅6号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-10","","24時間","指定緊急避難場所","津波、洪水","135.510725004935","34.5950150015857","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅7号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-6","","24時間","指定緊急避難場所","津波、洪水","135.511031000294","34.5959020003966","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅8号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-5","","24時間","指定緊急避難場所","津波、洪水","135.511089999513","34.5963880037821","津波避難ビル・水害時避難ビル"
"市営我孫子南住宅9号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東3-7","","24時間","指定緊急避難場所","津波、洪水","135.512161999535","34.5961410039509","津波避難ビル・水害時避難ビル"
"市営苅田住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","苅田9-17","","24時間","指定緊急避難場所","津波、洪水","135.512784998145","34.5954960019094","津波避難ビル・水害時避難ビル"
"市営杉本住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","杉本1-2","","24時間","指定緊急避難場所","津波、洪水","135.509416001025","34.5959420007811","津波避難ビル・水害時避難ビル"
"市営南住吉第5住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉2-11","","24時間","指定緊急避難場所","津波、洪水","135.504313996731","34.6080050041972","津波避難ビル・水害時避難ビル"
"市営南住吉第5住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉2-12","","24時間","指定緊急避難場所","津波、洪水","135.503970998372","34.6075770020451","津波避難ビル・水害時避難ビル"
"市営南住吉第5住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉2-12","","24時間","指定緊急避難場所","津波、洪水","135.504368000199","34.6074750037549","津波避難ビル・水害時避難ビル"
"市営南住吉第5住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉2-12","","24時間","指定緊急避難場所","津波、洪水","135.504738002282","34.607589998574","津波避難ビル・水害時避難ビル"
"市営南住吉第5住宅5号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉2-13","","24時間","指定緊急避難場所","津波、洪水","135.503997998046","34.6071530008361","津波避難ビル・水害時避難ビル"
"市営南住吉第4住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉3-7","","24時間","指定緊急避難場所","津波、洪水","135.504796996917","34.6053960015428","津波避難ビル・水害時避難ビル"
"市営千躰住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","千躰2-3","","24時間","指定緊急避難場所","津波、洪水","135.497694997654","34.6074839998383","津波避難ビル・水害時避難ビル"
"市営我孫子第3住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子1-8","","24時間","指定緊急避難場所","津波、洪水","135.509570997562","34.6049979974014","津波避難ビル・水害時避難ビル"
"市営万代住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","万代2-9","","24時間","指定緊急避難場所","津波、洪水","135.504674001569","34.6215189971806","津波避難ビル・水害時避難ビル"
"市営浅香中住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","浅香2-2","","24時間","指定緊急避難場所","津波、洪水","135.508439997413","34.5893930040418","津波避難ビル・水害時避難ビル"
"市営浅香西住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","浅香2-1-1","","24時間","指定緊急避難場所","津波、洪水","135.5073906125","34.5905587325317","津波避難ビル・水害時避難ビル"
"市営浅香西住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","浅香2-1","","24時間","指定緊急避難場所","津波、洪水","135.50713100185","34.5912209974257","津波避難ビル・水害時避難ビル"
"市営浅香西住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","浅香2-1","","24時間","指定緊急避難場所","津波、洪水","135.507360998076","34.5915830038248","津波避難ビル・水害時避難ビル"
"市営我孫子第2住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子1-5","","24時間","指定緊急避難場所","津波、洪水","135.510478004227","34.6042610045797","津波避難ビル・水害時避難ビル"
"市営我孫子第2住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子1-6","","24時間","指定緊急避難場所","津波、洪水","135.510568995771","34.6037489993823","津波避難ビル・水害時避難ビル"
"市営我孫子第2住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子1-6","","24時間","指定緊急避難場所","津波、洪水","135.509978995391","34.6037929965196","津波避難ビル・水害時避難ビル"
"市営我孫子第2住宅4号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子1-6","","24時間","指定緊急避難場所","津波、洪水","135.511932002151","34.604177001878","津波避難ビル・水害時避難ビル"
"市営我孫子第2住宅5号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東1-5","","24時間","指定緊急避難場所","津波、洪水","135.512650611934","34.604053517136","津波避難ビル・水害時避難ビル"
"市営我孫子第2住宅6号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","我孫子東1-7","","24時間","指定緊急避難場所","津波、洪水","135.511555994699","34.6037180025363","津波避難ビル・水害時避難ビル"
"市営南住吉第1住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉4-4","","24時間","指定緊急避難場所","津波、洪水","135.503064000121","34.6021729983733","津波避難ビル・水害時避難ビル"
"市営南住吉第1住宅2号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉4-10","","24時間","指定緊急避難場所","津波、洪水","135.502066994683","34.6017659992274","津波避難ビル・水害時避難ビル"
"市営南住吉第1住宅3号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉4-13","","24時間","指定緊急避難場所","津波、洪水","135.500671997307","34.6017269963376","津波避難ビル・水害時避難ビル"
"市営南住吉第1住宅5号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉4-9","","24時間","指定緊急避難場所","津波、洪水","135.502017996594","34.6021370003295","津波避難ビル・水害時避難ビル"
"市営南住吉第6住宅1号館","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","南住吉2-15","","24時間","指定緊急避難場所","津波、洪水","135.502909001068","34.6075109978545","津波避難ビル・水害時避難ビル"
"UR賃貸住宅（サンヴァリエ苅田）３号棟","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","苅田9-13-3","","24時間","","津波、洪水","135.513830979455","34.596819154333","津波避難ビル・水害時避難ビル"
"UR賃貸住宅（サンヴァリエ東長居）３号棟","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","長居東2-15-3","","24時間","","津波、洪水","135.519220184623","34.6060999158183","津波避難ビル・水害時避難ビル"
"コーシャハイツ苅田","防災関連施設 - 津波避難ビル・水害時避難ビル","住吉区","苅田9-16-21","","24時間","指定緊急避難場所","津波、洪水","135.512836078313","34.5961487634726","津波避難ビル・水害時避難ビル"
"桑津小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","桑津5-13-13","","24時間","指定緊急避難場所","洪水","135.530916751441","34.6356937247234","津波避難ビル・水害時避難ビル"
"北田辺小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","北田辺3-11-14","","24時間","指定緊急避難場所","洪水","135.524782394186","34.6328621939415","津波避難ビル・水害時避難ビル"
"田辺小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","田辺2-3-34","","24時間","指定緊急避難場所","洪水","135.525886672456","34.626167873249","津波避難ビル・水害時避難ビル"
"東田辺小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","東田辺2-14-6","","24時間","指定緊急避難場所","洪水","135.527977893927","34.6201606997933","津波避難ビル・水害時避難ビル"
"南田辺小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","南田辺4-3-4","","24時間","指定緊急避難場所","洪水","135.521853980905","34.6174826611437","津波避難ビル・水害時避難ビル"
"南百済小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","湯里1-15-40","","24時間","指定緊急避難場所","洪水","135.534941739008","34.6150440784141","津波避難ビル・水害時避難ビル"
"育和小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","杭全4-10-12","","24時間","指定緊急避難場所","洪水","135.537850408799","34.6344895969455","津波避難ビル・水害時避難ビル"
"鷹合小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","鷹合3-12-38","","24時間","指定緊急避難場所","洪水","135.529554309805","34.6122495441124","津波避難ビル・水害時避難ビル"
"今川小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","今川4-24-4","","24時間","指定緊急避難場所","洪水","135.535625282111","34.6271025191714","津波避難ビル・水害時避難ビル"
"やたなか小中一貫校　（矢田小学校、矢田南中学校）","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田3-4-27","","24時間","指定緊急避難場所","洪水","135.528731947048","34.6033239095861","津波避難ビル・水害時避難ビル"
"矢田東小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","住道矢田2-7-43","","24時間","指定緊急避難場所","洪水","135.537747044764","34.6029093119779","津波避難ビル・水害時避難ビル"
"矢田西小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田2-15-43","","24時間","指定緊急避難場所","洪水","135.525315083775","34.6041487278266","津波避難ビル・水害時避難ビル"
"矢田北小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","照ヶ丘矢田2-1-55","","24時間","指定緊急避難場所","洪水","135.536363789413","34.6088405740912","津波避難ビル・水害時避難ビル"
"湯里小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","湯里6-8-3","","24時間","指定緊急避難場所","洪水","135.5394140829","34.6104051327301","津波避難ビル・水害時避難ビル"
"田辺中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","南田辺4-7-24","","24時間","指定緊急避難場所","洪水","135.522702515043","34.6159623893024","津波避難ビル・水害時避難ビル"
"東住吉中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","桑津5-17-25","","24時間","指定緊急避難場所","洪水","135.532134721946","34.6356121459262","津波避難ビル・水害時避難ビル"
"中野中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","中野4-4-25","","24時間","指定緊急避難場所","洪水","135.539514457495","34.6200324053012","津波避難ビル・水害時避難ビル"
"矢田中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","住道矢田9-7-55","","24時間","指定緊急避難場所","洪水","135.541077450295","34.6018508931984","津波避難ビル・水害時避難ビル"
"白鷺中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","今川1-2-21","","24時間","指定緊急避難場所","洪水","135.536194091004","34.6308370856291","津波避難ビル・水害時避難ビル"
"矢田西中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","公園南矢田2-12-47","","24時間","指定緊急避難場所","洪水","135.524096059233","34.6044028600588","津波避難ビル・水害時避難ビル"
"東住吉特別支援学校","防災関連施設 - 津波避難ビル・水害時避難ビル","東住吉区","矢田5-1-22","","24時間","指定緊急避難場所","洪水","135.527549212554","34.6020216945089","津波避難ビル・水害時避難ビル"
"喜連小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","喜連7-6-4","","24時間","指定緊急避難場所","洪水","135.555586717121","34.6112710845777","津波避難ビル・水害時避難ビル"
"平野西小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","背戸口4-1-31","","24時間","指定緊急避難場所","洪水","135.546937389284","34.6246114402554","津波避難ビル・水害時避難ビル"
"平野小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","平野宮町1-9-29","","24時間","指定緊急避難場所","洪水","135.554567541731","34.6270880501687","津波避難ビル・水害時避難ビル"
"長吉小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉長原2-6-55","","24時間","指定緊急避難場所","洪水","135.569737984168","34.6058694121529","津波避難ビル・水害時避難ビル"
"瓜破小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","瓜破5-3-11","","24時間","指定緊急避難場所","洪水","135.552513685375","34.6025064958468","津波避難ビル・水害時避難ビル"
"加美小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","加美正覚寺3-13-35","","24時間","指定緊急避難場所","洪水","135.563020077835","34.6308103004683","津波避難ビル・水害時避難ビル"
"加美南部小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","加美南1-9-17","","24時間","指定緊急避難場所","洪水","135.570309534499","34.6243092575476","津波避難ビル・水害時避難ビル"
"平野南小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","平野南2-3-8","","24時間","指定緊急避難場所","洪水","135.558053392041","34.6182010772469","津波避難ビル・水害時避難ビル"
"長吉東小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉出戸8-8-41","","24時間","指定緊急避難場所","洪水","135.576316855831","34.6084726116347","津波避難ビル・水害時避難ビル"
"喜連西小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","喜連西3-17-61","","24時間","指定緊急避難場所","洪水","135.545379072612","34.6123116668971","津波避難ビル・水害時避難ビル"
"長吉南小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉六反3-2-17","","24時間","指定緊急避難場所","洪水","135.578718540073","34.6046457308184","津波避難ビル・水害時避難ビル"
"瓜破北小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","瓜破1-8-33","","24時間","指定緊急避難場所","洪水","135.551251521034","34.6049017494841","津波避難ビル・水害時避難ビル"
"長原小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉長原東3-10-9","","24時間","指定緊急避難場所","洪水","135.577108150153","34.5994230051498","津波避難ビル・水害時避難ビル"
"喜連東小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","喜連東2-2-17","","24時間","指定緊急避難場所","洪水","135.561975480125","34.6134284428082","津波避難ビル・水害時避難ビル"
"瓜破東小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","瓜破東2-5-78","","24時間","指定緊急避難場所","洪水","135.560711368959","34.6070753978584","津波避難ビル・水害時避難ビル"
"長吉六反小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉六反5-3-41","","24時間","指定緊急避難場所","洪水","135.586111297283","34.6064370630048","津波避難ビル・水害時避難ビル"
"加美北小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","加美北7-4-10","","24時間","指定緊急避難場所","洪水","135.559908058707","34.6363222647309","津波避難ビル・水害時避難ビル"
"長吉出戸小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉出戸3-1-43","","24時間","指定緊急避難場所","洪水","135.570252962959","34.612972204371","津波避難ビル・水害時避難ビル"
"瓜破西小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","瓜破西2-1-43","","24時間","指定緊急避難場所","洪水","135.544535183974","34.6040907264978","津波避難ビル・水害時避難ビル"
"喜連北小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","喜連1-7-4","","24時間","指定緊急避難場所","洪水","135.549712562987","34.6141294099174","津波避難ビル・水害時避難ビル"
"加美東小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","加美東5-9-25","","24時間","指定緊急避難場所","洪水","135.571702431717","34.627057851691","津波避難ビル・水害時避難ビル"
"川辺小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉川辺1-4-9","","24時間","指定緊急避難場所","洪水","135.569692975936","34.5967164260464","津波避難ビル・水害時避難ビル"
"新平野西小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","背戸口1-5-22","","24時間","指定緊急避難場所","洪水","135.541668606611","34.6242839966188","津波避難ビル・水害時避難ビル"
"摂陽中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","平野西3-4-7","","24時間","指定緊急避難場所","洪水","135.545964750982","34.6202045048497","津波避難ビル・水害時避難ビル"
"平野中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","背戸口1-16-26","","24時間","指定緊急避難場所","洪水","135.542458402988","34.6237104851968","津波避難ビル・水害時避難ビル"
"長吉中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉長原東1-6-15","","24時間","指定緊急避難場所","洪水","135.575538070025","34.6049960927159","津波避難ビル・水害時避難ビル"
"瓜破中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","瓜破2-5-31","","24時間","指定緊急避難場所","洪水","135.553328085608","34.6067984550538","津波避難ビル・水害時避難ビル"
"加美中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","加美正覚寺3-13-46","","24時間","指定緊急避難場所","洪水","135.56236196018","34.630965111724","津波避難ビル・水害時避難ビル"
"長吉西中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉長原西3-8-21","","24時間","指定緊急避難場所","洪水","135.566398606709","34.6004587372434","津波避難ビル・水害時避難ビル"
"喜連中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","喜連西6-2-11","","24時間","指定緊急避難場所","洪水","135.548589547581","34.6114740034881","津波避難ビル・水害時避難ビル"
"長吉六反中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","長吉六反4-9-61","","24時間","指定緊急避難場所","洪水","135.585560928948","34.6089472807312","津波避難ビル・水害時避難ビル"
"瓜破西中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","瓜破西2-12-22","","24時間","指定緊急避難場所","洪水","135.545706360128","34.6023240610796","津波避難ビル・水害時避難ビル"
"加美南中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","加美南1-10-15","","24時間","指定緊急避難場所","洪水","135.570036712034","34.6236147295478","津波避難ビル・水害時避難ビル"
"平野北中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","平野区","平野宮町1-8-55","","24時間","指定緊急避難場所","洪水","135.553075350082","34.6275707915785","津波避難ビル・水害時避難ビル"
"天下茶屋中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","橘1-8-2","","24時間","指定緊急避難場所","津波、洪水","135.494128841746","34.6385419340552","津波避難ビル・水害時避難ビル"
"いまみや小中一貫校　（新今宮小学校・今宮中学校）","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","花園北1-8-32","","24時間","指定緊急避難場所","津波、洪水","135.498376513913","34.6482216290213","津波避難ビル・水害時避難ビル"
"成南中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","千本中1-17-10","","24時間","指定緊急避難場所","津波、洪水","135.490268482221","34.6335559351208","津波避難ビル・水害時避難ビル"
"鶴見橋中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋3-9-23","","24時間","指定緊急避難場所","津波、洪水","135.487233183413","34.6485558995991","津波避難ビル・水害時避難ビル"
"玉出中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","玉出西1-15-37","","24時間","指定緊急避難場所","津波、洪水","135.48774517109","34.6266498144056","津波避難ビル・水害時避難ビル"
"梅南中学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","梅南3-3-17","","24時間","指定緊急避難場所","津波、洪水","135.487842122291","34.6426010598784","津波避難ビル・水害時避難ビル"
"もと弘治小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","花園北2-16-26","","24時間","指定緊急避難場所","津波、洪水","135.497084766329","34.6441613627027","津波避難ビル・水害時避難ビル"
"長橋小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","長橋2-3-21","","24時間","指定緊急避難場所","津波、洪水","135.492193417364","34.6480976464194","津波避難ビル・水害時避難ビル"
"もと今宮小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","天下茶屋1-17-14","","24時間","指定緊急避難場所","津波、洪水","135.499914439177","34.6418256362286","津波避難ビル・水害時避難ビル"
"橘小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","橘2-1-18","","24時間","指定緊急避難場所","津波、洪水","135.491627342578","34.6390677893749","津波避難ビル・水害時避難ビル"
"松之宮小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","旭3-5-39","","24時間","指定緊急避難場所","津波、洪水","135.488445929956","34.6450888510001","津波避難ビル・水害時避難ビル"
"梅南津守小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","梅南3-2-25","","24時間","指定緊急避難場所","津波、洪水","135.489045628817","34.6421653671293","津波避難ビル・水害時避難ビル"
"玉出小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","玉出中2-13-56","","24時間","指定緊急避難場所","津波、洪水","135.491972118707","34.6247826739948","津波避難ビル・水害時避難ビル"
"岸里小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","千本中1-8-22","","24時間","指定緊急避難場所","津波、洪水","135.492009827053","34.633922904867","津波避難ビル・水害時避難ビル"
"千本小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","千本中2-8-8","","24時間","指定緊急避難場所","津波、洪水","135.489032908671","34.6315585423301","津波避難ビル・水害時避難ビル"
"もと津守小学校","防災関連施設 - 津波避難ビル・水害時避難ビル","西成区","津守3-1-66","","24時間","指定緊急避難場所","津波、洪水","135.48434264552","34.6403951476533","津波避難ビル・水害時避難ビル"
